CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportCalls,Churn,ChurnProbability,PredictedChurn,RiskSegment
CUST-01868,4,60.39,282.47,Month-to-month,No,1,0,0.4734,1,Moderate Risk
CUST-04394,1,72.76,62.04,One year,DSL,3,0,0.4725,1,Moderate Risk
CUST-00356,24,67.53,1620.67,Month-to-month,DSL,2,1,0.4724,1,Moderate Risk
CUST-00318,4,47.24,196.05,Month-to-month,No,3,0,0.4724,1,Moderate Risk
CUST-02145,15,58.79,929.27,One year,Fiber optic,3,0,0.4724,1,Moderate Risk
CUST-02289,15,70.82,1111.25,Month-to-month,DSL,0,0,0.4724,1,Moderate Risk
CUST-01624,72,78.8,5718.53,Month-to-month,Fiber optic,2,1,0.4723,1,Moderate Risk
CUST-03842,1,117.14,77.36,Two year,Fiber optic,0,1,0.4719,1,Moderate Risk
CUST-02489,21,52.43,1052.21,Month-to-month,No,3,1,0.4716,1,Moderate Risk
CUST-00031,22,71.95,1640.68,Month-to-month,DSL,1,1,0.4715,1,Moderate Risk
CUST-02628,27,90.78,2440.64,Month-to-month,DSL,0,1,0.4713,1,Moderate Risk
CUST-02642,2,34.13,21.86,Month-to-month,No,0,0,0.4711,1,Moderate Risk
CUST-00516,1,38.34,23.67,Month-to-month,Fiber optic,2,0,0.471,1,Moderate Risk
CUST-02408,5,50.58,192.1,One year,No,5,1,0.4708,1,Moderate Risk
CUST-03526,3,57.66,172.93,Month-to-month,Fiber optic,2,0,0.4707,1,Moderate Risk
CUST-03740,20,48.89,924.37,Month-to-month,DSL,3,0,0.4707,1,Moderate Risk
CUST-01825,24,77.53,1826.24,Month-to-month,Fiber optic,2,0,0.4705,1,Moderate Risk
CUST-03911,1,72.2,6.73,One year,Fiber optic,2,0,0.4705,1,Moderate Risk
CUST-03123,1,69.72,157.43,Month-to-month,DSL,0,0,0.4704,1,Moderate Risk
CUST-04431,27,69.99,1843.51,Month-to-month,Fiber optic,1,1,0.4704,1,Moderate Risk
CUST-03015,23,66.89,1538.15,Month-to-month,Fiber optic,1,0,0.4703,1,Moderate Risk
CUST-01602,9,61.05,550.51,Month-to-month,Fiber optic,1,1,0.4703,1,Moderate Risk
CUST-01709,23,61.48,1469.87,Month-to-month,Fiber optic,2,1,0.47,1,Moderate Risk
CUST-00762,8,76.56,448.97,Two year,Fiber optic,3,0,0.47,1,Moderate Risk
CUST-02247,1,64.54,168.36,Month-to-month,DSL,2,0,0.4699,1,Moderate Risk
CUST-04341,14,81.13,1100.66,One year,DSL,2,0,0.4698,1,Moderate Risk
CUST-00941,7,47.95,335.16,One year,Fiber optic,3,0,0.4697,1,Moderate Risk
CUST-04435,1,37.71,60.13,Month-to-month,Fiber optic,4,1,0.4694,1,Moderate Risk
CUST-03796,25,75.4,1779.38,Month-to-month,Fiber optic,1,1,0.4694,1,Moderate Risk
CUST-00301,1,53.2,72.0,One year,Fiber optic,3,1,0.4694,1,Moderate Risk
CUST-03031,5,103.24,460.61,Two year,DSL,1,1,0.4693,1,Moderate Risk
CUST-04331,7,54.36,312.42,Month-to-month,Fiber optic,0,1,0.4692,1,Moderate Risk
CUST-01311,2,55.66,61.66,Month-to-month,DSL,0,1,0.4688,1,Moderate Risk
CUST-02714,11,101.34,1108.35,One year,Fiber optic,1,0,0.4685,1,Moderate Risk
CUST-00913,23,88.63,2069.28,One year,Fiber optic,4,0,0.4683,1,Moderate Risk
CUST-04871,11,66.7,685.85,Month-to-month,Fiber optic,0,0,0.4679,1,Moderate Risk
CUST-04697,16,75.19,1235.55,Month-to-month,Fiber optic,3,0,0.4676,1,Moderate Risk
CUST-04713,7,80.6,530.05,One year,Fiber optic,0,0,0.4673,1,Moderate Risk
CUST-03543,3,58.24,216.81,Month-to-month,Fiber optic,2,0,0.4669,1,Moderate Risk
CUST-00568,13,63.61,788.53,Month-to-month,Fiber optic,1,1,0.4669,1,Moderate Risk
CUST-01618,26,80.5,2130.45,Month-to-month,DSL,2,0,0.4668,1,Moderate Risk
CUST-03913,1,44.99,3.16,Month-to-month,DSL,1,1,0.4668,1,Moderate Risk
CUST-02065,1,58.58,119.55,One year,Fiber optic,3,1,0.4667,1,Moderate Risk
CUST-04418,1,53.15,72.33,Month-to-month,DSL,2,1,0.4667,1,Moderate Risk
CUST-04462,17,61.61,948.86,Month-to-month,No,1,0,0.4667,1,Moderate Risk
CUST-04670,28,76.63,2033.11,Month-to-month,Fiber optic,0,0,0.4665,1,Moderate Risk
CUST-02128,4,55.05,201.31,One year,Fiber optic,4,1,0.4664,1,Moderate Risk
CUST-04465,27,106.04,2836.59,One year,Fiber optic,0,1,0.4663,1,Moderate Risk
CUST-02327,41,84.34,3420.87,Month-to-month,Fiber optic,1,0,0.4661,1,Moderate Risk
CUST-02098,24,81.35,1996.86,Month-to-month,Fiber optic,1,0,0.4661,1,Moderate Risk
CUST-00610,28,81.79,2292.49,Month-to-month,No,2,1,0.4661,1,Moderate Risk
CUST-02264,14,96.64,1281.5,Two year,Fiber optic,0,0,0.466,1,Moderate Risk
CUST-03620,4,42.43,116.04,Month-to-month,Fiber optic,0,1,0.4658,1,Moderate Risk
CUST-04433,15,61.31,976.77,Month-to-month,Fiber optic,1,1,0.465,1,Moderate Risk
CUST-04740,23,67.05,1526.71,Month-to-month,DSL,2,0,0.4649,1,Moderate Risk
CUST-01506,12,100.36,1274.97,One year,DSL,1,0,0.4649,1,Moderate Risk
CUST-02784,37,88.94,3262.92,Month-to-month,Fiber optic,3,1,0.4648,1,Moderate Risk
CUST-01382,11,69.21,712.05,Month-to-month,Fiber optic,2,0,0.4642,1,Moderate Risk
CUST-04377,11,48.49,581.46,Month-to-month,No,2,1,0.4638,1,Moderate Risk
CUST-00787,21,96.85,2047.67,Month-to-month,DSL,0,0,0.4635,1,Moderate Risk
CUST-01692,16,70.97,1184.24,Month-to-month,DSL,2,1,0.4634,1,Moderate Risk
CUST-03947,26,76.69,1964.52,Month-to-month,Fiber optic,0,0,0.4634,1,Moderate Risk
CUST-00765,1,93.14,83.76,One year,No,0,1,0.4632,1,Moderate Risk
CUST-00453,13,81.79,1079.57,One year,Fiber optic,2,0,0.4632,1,Moderate Risk
CUST-00379,40,64.6,2551.06,Month-to-month,DSL,3,0,0.4628,1,Moderate Risk
CUST-03742,40,95.85,3798.85,Month-to-month,No,0,1,0.4624,1,Moderate Risk
CUST-03200,11,72.91,792.11,Month-to-month,No,1,0,0.4622,1,Moderate Risk
CUST-04214,6,57.28,330.19,Month-to-month,DSL,0,1,0.4622,1,Moderate Risk
CUST-04534,8,53.46,365.61,Month-to-month,DSL,0,1,0.462,1,Moderate Risk
CUST-00287,15,70.53,1103.3,Month-to-month,DSL,1,0,0.4615,1,Moderate Risk
CUST-04381,1,101.15,96.64,Two year,No,2,0,0.4612,1,Moderate Risk
CUST-04193,16,34.39,598.74,Month-to-month,DSL,3,0,0.461,1,Moderate Risk
CUST-00482,28,83.92,2391.36,Month-to-month,No,1,0,0.461,1,Moderate Risk
CUST-01863,4,88.54,400.5,One year,DSL,2,0,0.4609,1,Moderate Risk
CUST-02690,12,74.14,876.57,Month-to-month,No,2,1,0.4608,1,Moderate Risk
CUST-02852,6,52.85,388.09,One year,Fiber optic,1,1,0.4606,1,Moderate Risk
CUST-00829,32,65.3,2020.49,Month-to-month,No,3,0,0.4606,1,Moderate Risk
CUST-00378,1,58.27,34.64,Month-to-month,DSL,1,0,0.4603,1,Moderate Risk
CUST-04181,12,73.37,878.57,One year,Fiber optic,2,1,0.4599,1,Moderate Risk
CUST-02407,10,41.61,380.46,Month-to-month,Fiber optic,2,0,0.4599,1,Moderate Risk
CUST-02204,1,60.6,49.92,Month-to-month,Fiber optic,0,0,0.4598,1,Moderate Risk
CUST-04688,1,51.31,78.73,Month-to-month,DSL,2,0,0.4598,1,Moderate Risk
CUST-00874,12,60.04,665.82,One year,DSL,3,1,0.4596,1,Moderate Risk
CUST-04800,24,95.4,2311.18,One year,Fiber optic,0,0,0.4595,1,Moderate Risk
CUST-03662,16,48.02,794.4,Month-to-month,No,2,0,0.4595,1,Moderate Risk
CUST-00774,12,64.24,857.42,Month-to-month,DSL,1,0,0.4595,1,Moderate Risk
CUST-03539,26,60.49,1627.54,Month-to-month,Fiber optic,1,1,0.459,1,Moderate Risk
CUST-04380,16,38.52,687.35,Month-to-month,Fiber optic,0,0,0.459,1,Moderate Risk
CUST-01986,2,68.33,116.67,Month-to-month,DSL,0,1,0.4588,1,Moderate Risk
CUST-00920,3,48.48,148.09,Month-to-month,No,0,0,0.4588,1,Moderate Risk
CUST-04001,20,36.12,672.5,Month-to-month,Fiber optic,1,0,0.4586,1,Moderate Risk
CUST-03418,25,103.87,2604.84,Month-to-month,No,2,0,0.4583,1,Moderate Risk
CUST-01256,13,58.26,754.75,Month-to-month,Fiber optic,0,0,0.4582,1,Moderate Risk
CUST-01957,24,65.75,1527.41,Month-to-month,Fiber optic,3,1,0.4582,1,Moderate Risk
CUST-01109,28,79.58,2199.93,Month-to-month,Fiber optic,1,1,0.4581,1,Moderate Risk
CUST-04869,21,67.89,1431.97,Month-to-month,No,2,1,0.4581,1,Moderate Risk
CUST-04612,1,65.15,87.24,One year,Fiber optic,2,0,0.458,1,Moderate Risk
CUST-04027,12,56.9,647.49,Month-to-month,DSL,1,0,0.4578,1,Moderate Risk
CUST-01422,16,46.45,687.91,Month-to-month,No,1,0,0.4577,1,Moderate Risk
CUST-00133,3,56.08,146.08,Month-to-month,Fiber optic,0,1,0.4576,1,Moderate Risk
CUST-01934,22,45.4,1070.63,Month-to-month,DSL,1,0,0.4575,1,Moderate Risk
CUST-01350,1,74.13,51.02,Two year,No,6,1,0.4573,1,Moderate Risk
CUST-03875,1,53.42,54.47,Month-to-month,DSL,2,0,0.4572,1,Moderate Risk
CUST-02558,8,57.84,481.1,Month-to-month,Fiber optic,1,0,0.4572,1,Moderate Risk
CUST-04814,17,90.39,1601.55,Month-to-month,DSL,0,1,0.457,1,Moderate Risk
CUST-02372,44,77.16,3345.83,Month-to-month,DSL,4,1,0.4569,1,Moderate Risk
CUST-00488,7,55.34,405.15,One year,Fiber optic,1,1,0.4565,1,Moderate Risk
CUST-01535,12,61.33,726.98,Month-to-month,DSL,2,1,0.4565,1,Moderate Risk
CUST-03884,5,88.31,466.86,One year,DSL,1,0,0.4563,1,Moderate Risk
CUST-02090,11,56.5,633.39,Month-to-month,DSL,0,0,0.4562,1,Moderate Risk
CUST-04827,28,66.05,1897.72,Month-to-month,DSL,3,0,0.4561,1,Moderate Risk
CUST-02170,9,39.69,383.29,Month-to-month,Fiber optic,2,0,0.456,1,Moderate Risk
CUST-00967,30,70.36,2075.39,Month-to-month,Fiber optic,1,1,0.456,1,Moderate Risk
CUST-03840,27,85.3,2311.45,Month-to-month,DSL,1,0,0.4559,1,Moderate Risk
CUST-04100,1,61.34,0.0,Month-to-month,No,1,1,0.4559,1,Moderate Risk
CUST-02324,8,67.79,528.21,Month-to-month,DSL,1,0,0.4558,1,Moderate Risk
CUST-04363,34,81.63,2772.57,Month-to-month,Fiber optic,1,0,0.4556,1,Moderate Risk
CUST-02243,20,63.78,1231.45,One year,Fiber optic,3,0,0.4552,1,Moderate Risk
CUST-03134,18,90.09,1597.21,One year,DSL,2,1,0.4552,1,Moderate Risk
CUST-01262,38,80.42,3031.56,Month-to-month,Fiber optic,2,0,0.4552,1,Moderate Risk
CUST-00963,6,77.89,507.62,One year,No,2,0,0.455,1,Moderate Risk
CUST-00393,11,74.46,837.63,One year,Fiber optic,2,0,0.4549,1,Moderate Risk
CUST-04923,21,74.43,1624.1,Month-to-month,Fiber optic,1,1,0.4548,1,Moderate Risk
CUST-02595,3,45.98,217.08,Month-to-month,DSL,2,0,0.4543,1,Moderate Risk
CUST-01696,1,44.84,154.72,Month-to-month,No,0,1,0.4542,1,Moderate Risk
CUST-00050,4,55.57,173.18,One year,Fiber optic,5,1,0.454,1,Moderate Risk
CUST-01463,2,47.97,93.11,Month-to-month,Fiber optic,1,1,0.4535,1,Moderate Risk
CUST-03093,12,97.11,1205.96,One year,No,1,1,0.4534,1,Moderate Risk
CUST-03583,10,63.54,640.37,Month-to-month,No,1,1,0.4534,1,Moderate Risk
CUST-02226,15,61.92,862.51,Month-to-month,No,1,1,0.4533,1,Moderate Risk
CUST-04355,18,104.48,1911.26,One year,Fiber optic,1,0,0.4522,1,Moderate Risk
CUST-04979,1,98.67,105.74,Two year,No,1,1,0.4521,1,Moderate Risk
CUST-01729,40,114.95,4464.36,Month-to-month,DSL,1,1,0.4519,1,Moderate Risk
CUST-01694,3,79.14,284.19,One year,DSL,2,0,0.4513,1,Moderate Risk
CUST-03109,21,84.36,1801.33,One year,Fiber optic,5,1,0.4513,1,Moderate Risk
CUST-04615,6,57.95,323.67,Month-to-month,DSL,0,1,0.4512,1,Moderate Risk
CUST-01464,25,65.13,1660.78,Month-to-month,Fiber optic,1,0,0.4511,1,Moderate Risk
CUST-04209,2,74.35,158.87,One year,DSL,3,1,0.4509,1,Moderate Risk
CUST-03312,25,84.34,2106.92,Month-to-month,No,2,0,0.4507,1,Moderate Risk
CUST-04351,36,81.1,2967.18,Month-to-month,DSL,2,0,0.4507,1,Moderate Risk
CUST-03785,38,39.29,1502.62,Month-to-month,Fiber optic,0,1,0.4505,1,Moderate Risk
CUST-00451,36,71.49,2618.14,Month-to-month,Fiber optic,1,0,0.4499,1,Moderate Risk
CUST-00819,1,39.6,122.89,Month-to-month,Fiber optic,1,1,0.4499,1,Moderate Risk
CUST-01324,5,48.63,230.85,Month-to-month,DSL,1,0,0.4497,1,Moderate Risk
CUST-02658,45,99.82,4460.88,Month-to-month,DSL,2,1,0.4493,1,Moderate Risk
CUST-00845,3,79.62,212.2,One year,Fiber optic,1,1,0.4493,1,Moderate Risk
CUST-01214,38,64.78,2507.63,Month-to-month,Fiber optic,1,0,0.449,1,Moderate Risk
CUST-00351,16,35.32,481.7,Month-to-month,Fiber optic,1,1,0.449,1,Moderate Risk
CUST-04587,12,85.21,945.16,Two year,Fiber optic,2,0,0.449,1,Moderate Risk
CUST-01440,26,52.6,1344.98,Month-to-month,DSL,3,0,0.4488,1,Moderate Risk
CUST-01413,7,54.21,483.75,Month-to-month,No,1,1,0.4487,1,Moderate Risk
CUST-04285,19,56.35,1004.76,Month-to-month,Fiber optic,0,0,0.4486,1,Moderate Risk
CUST-03465,4,57.49,286.87,One year,No,1,1,0.4477,1,Moderate Risk
CUST-02365,20,48.79,973.32,Month-to-month,Fiber optic,1,1,0.4477,1,Moderate Risk
CUST-01445,48,92.02,4350.81,Month-to-month,No,0,0,0.4463,1,Moderate Risk
CUST-03176,4,57.7,217.11,Month-to-month,DSL,1,0,0.4462,1,Moderate Risk
CUST-02609,29,64.68,1843.66,Month-to-month,No,2,1,0.446,1,Moderate Risk
CUST-03037,13,96.21,1251.47,One year,No,2,0,0.4459,1,Moderate Risk
CUST-00497,21,58.19,1239.5,Month-to-month,DSL,4,0,0.4459,1,Moderate Risk
CUST-01487,12,49.58,692.63,Month-to-month,DSL,1,0,0.4457,1,Moderate Risk
CUST-04255,4,77.87,325.61,One year,DSL,2,1,0.4453,1,Moderate Risk
CUST-02816,35,74.84,2632.37,Month-to-month,Fiber optic,1,0,0.4452,1,Moderate Risk
CUST-00067,3,55.23,215.63,Month-to-month,DSL,1,0,0.4451,1,Moderate Risk
CUST-04018,54,57.39,3142.08,Month-to-month,Fiber optic,4,0,0.445,1,Moderate Risk
CUST-03698,26,28.43,647.41,Month-to-month,Fiber optic,3,0,0.445,1,Moderate Risk
CUST-01120,3,85.94,302.96,Two year,DSL,3,1,0.445,1,Moderate Risk
CUST-01576,2,77.53,98.42,One year,DSL,1,1,0.445,1,Moderate Risk
CUST-04458,3,64.25,142.6,Month-to-month,No,2,1,0.4449,1,Moderate Risk
CUST-04229,15,54.13,777.51,Month-to-month,DSL,0,0,0.4449,1,Moderate Risk
CUST-03746,5,75.86,399.24,One year,No,0,0,0.4446,1,Moderate Risk
CUST-04361,1,50.57,44.08,One year,No,1,0,0.4444,1,Moderate Risk
CUST-00221,25,59.63,1466.76,Month-to-month,DSL,1,1,0.4441,1,Moderate Risk
CUST-00782,18,58.93,1066.84,Month-to-month,Fiber optic,5,1,0.4439,1,Moderate Risk
CUST-02236,21,40.8,890.56,Month-to-month,Fiber optic,1,0,0.4438,1,Moderate Risk
CUST-01679,4,58.59,196.12,Month-to-month,Fiber optic,1,0,0.443,1,Moderate Risk
CUST-04664,42,87.76,3645.8,Month-to-month,Fiber optic,2,1,0.4427,1,Moderate Risk
CUST-01173,23,62.32,1462.54,Month-to-month,No,1,1,0.4427,1,Moderate Risk
CUST-03185,17,65.46,1125.81,Month-to-month,Fiber optic,0,1,0.4425,1,Moderate Risk
CUST-03594,20,43.49,852.38,Month-to-month,Fiber optic,0,0,0.4425,1,Moderate Risk
CUST-00335,1,53.03,41.88,Month-to-month,Fiber optic,0,1,0.4425,1,Moderate Risk
CUST-01883,24,53.06,1174.14,Month-to-month,Fiber optic,0,0,0.4424,1,Moderate Risk
CUST-00536,69,80.13,5469.2,Month-to-month,Fiber optic,3,0,0.4424,1,Moderate Risk
CUST-04015,24,64.18,1570.17,Month-to-month,DSL,1,0,0.4423,1,Moderate Risk
CUST-00315,43,48.28,2030.16,Month-to-month,Fiber optic,4,0,0.4422,1,Moderate Risk
CUST-03653,42,93.94,3952.53,Month-to-month,Fiber optic,1,0,0.4419,1,Moderate Risk
CUST-01134,5,67.02,266.67,One year,DSL,3,1,0.4417,1,Moderate Risk
CUST-04330,40,86.16,3394.81,Month-to-month,DSL,2,0,0.4416,1,Moderate Risk
CUST-02788,5,100.68,535.14,One year,DSL,0,1,0.4415,1,Moderate Risk
CUST-04041,48,63.54,3103.69,Month-to-month,Fiber optic,3,0,0.4411,1,Moderate Risk
CUST-01246,23,69.28,1508.95,Month-to-month,DSL,1,1,0.4411,1,Moderate Risk
CUST-02665,22,48.81,1100.48,Month-to-month,Fiber optic,1,1,0.4405,1,Moderate Risk
CUST-04934,14,58.34,785.21,Month-to-month,Fiber optic,2,0,0.4399,1,Moderate Risk
CUST-03404,9,44.64,392.87,Month-to-month,Fiber optic,1,0,0.4399,1,Moderate Risk
CUST-03104,13,53.9,757.28,Month-to-month,Fiber optic,1,0,0.4397,1,Moderate Risk
CUST-04344,42,83.89,3525.8,Month-to-month,Fiber optic,1,0,0.4397,1,Moderate Risk
CUST-01752,5,44.06,210.61,Month-to-month,DSL,2,1,0.4396,1,Moderate Risk
CUST-02521,28,61.63,1746.88,Month-to-month,Fiber optic,1,1,0.4395,1,Moderate Risk
CUST-02859,1,46.02,11.62,Month-to-month,DSL,2,1,0.4393,1,Moderate Risk
CUST-04339,11,58.67,651.03,One year,Fiber optic,2,0,0.439,1,Moderate Risk
CUST-00252,11,20.0,180.22,Month-to-month,DSL,3,1,0.4387,1,Moderate Risk
CUST-02490,11,20.0,66.73,Month-to-month,DSL,3,1,0.4386,1,Moderate Risk
CUST-00436,28,105.84,3068.27,One year,Fiber optic,2,1,0.4384,1,Moderate Risk
CUST-01338,27,66.58,1737.94,Month-to-month,Fiber optic,2,1,0.4376,1,Moderate Risk
CUST-00766,20,55.32,1081.74,Month-to-month,No,3,0,0.4375,1,Moderate Risk
CUST-03712,30,74.66,2268.87,Month-to-month,Fiber optic,4,1,0.4375,1,Moderate Risk
CUST-02135,30,39.43,1197.67,Month-to-month,Fiber optic,0,1,0.4373,1,Moderate Risk
CUST-00835,16,64.52,1020.87,Month-to-month,DSL,1,0,0.4372,1,Moderate Risk
CUST-02127,24,82.34,1934.09,Month-to-month,No,1,1,0.437,1,Moderate Risk
CUST-04652,30,67.72,2066.46,Month-to-month,DSL,1,1,0.4367,1,Moderate Risk
CUST-02285,3,36.48,139.26,Month-to-month,DSL,2,1,0.4365,1,Moderate Risk
CUST-03352,13,45.43,573.69,Month-to-month,Fiber optic,1,1,0.4363,1,Moderate Risk
CUST-02409,72,120.0,8599.41,Month-to-month,Fiber optic,3,1,0.4362,1,Moderate Risk
CUST-04468,4,64.18,281.61,Month-to-month,Fiber optic,0,1,0.4359,1,Moderate Risk
CUST-00425,1,54.49,3.44,Two year,Fiber optic,0,1,0.4357,1,Moderate Risk
CUST-03940,12,60.22,792.26,Month-to-month,No,3,0,0.4356,1,Moderate Risk
CUST-02330,1,79.84,150.37,Two year,DSL,1,0,0.4356,1,Moderate Risk
CUST-00636,14,101.41,1335.52,One year,DSL,2,0,0.4356,1,Moderate Risk
CUST-02971,11,51.27,626.94,Month-to-month,DSL,0,0,0.4356,1,Moderate Risk
CUST-00546,10,53.44,522.07,Month-to-month,No,2,0,0.4349,1,Moderate Risk
CUST-03032,13,88.28,1102.49,One year,No,3,1,0.4348,1,Moderate Risk
CUST-01429,24,40.16,950.89,One year,Fiber optic,2,0,0.4348,1,Moderate Risk
CUST-01745,12,90.1,1029.98,Two year,Fiber optic,3,0,0.4348,1,Moderate Risk
CUST-02466,5,71.13,360.59,Two year,Fiber optic,8,0,0.4345,1,Moderate Risk
CUST-00657,8,73.44,624.12,One year,DSL,3,1,0.4344,1,Moderate Risk
CUST-02820,10,61.09,617.87,Month-to-month,No,2,1,0.4344,1,Moderate Risk
CUST-02463,23,75.43,1775.06,One year,Fiber optic,2,0,0.4342,1,Moderate Risk
CUST-01026,15,87.38,1253.03,One year,No,2,1,0.4341,1,Moderate Risk
CUST-00211,19,66.72,1272.46,Month-to-month,No,1,1,0.4337,1,Moderate Risk
CUST-04598,6,77.92,486.88,One year,Fiber optic,0,0,0.4336,1,Moderate Risk
CUST-00522,11,88.26,1034.89,One year,No,3,0,0.4336,1,Moderate Risk
CUST-00562,5,73.26,414.64,One year,Fiber optic,1,1,0.4334,1,Moderate Risk
CUST-04300,21,64.79,1426.22,Month-to-month,Fiber optic,0,0,0.4334,1,Moderate Risk
CUST-01603,6,57.7,425.57,Month-to-month,DSL,0,0,0.4332,1,Moderate Risk
CUST-00813,3,54.3,150.64,Month-to-month,DSL,2,1,0.4331,1,Moderate Risk
CUST-04449,9,72.92,631.77,Month-to-month,DSL,1,1,0.4326,1,Moderate Risk
CUST-03316,26,77.98,1977.26,Month-to-month,Fiber optic,1,1,0.432,1,Moderate Risk
CUST-04965,15,79.68,1234.57,Month-to-month,DSL,1,1,0.4319,1,Moderate Risk
CUST-01995,33,89.54,2931.76,One year,Fiber optic,5,1,0.4319,1,Moderate Risk
CUST-00891,30,76.76,2282.63,One year,Fiber optic,5,0,0.4319,1,Moderate Risk
CUST-04362,22,67.78,1431.04,Month-to-month,No,3,0,0.4319,1,Moderate Risk
CUST-00355,1,43.9,41.26,Month-to-month,DSL,2,0,0.4318,1,Moderate Risk
CUST-00886,4,80.96,308.74,Two year,Fiber optic,3,1,0.4317,1,Moderate Risk
CUST-00734,17,45.75,719.06,Month-to-month,Fiber optic,1,0,0.4317,1,Moderate Risk
CUST-02944,30,48.7,1438.22,Month-to-month,DSL,1,0,0.4312,1,Moderate Risk
CUST-00914,12,111.87,1417.04,One year,Fiber optic,2,1,0.4308,1,Moderate Risk
CUST-00713,15,79.07,1229.53,One year,Fiber optic,1,1,0.4306,1,Moderate Risk
CUST-00560,23,37.95,794.73,Month-to-month,Fiber optic,1,0,0.4305,1,Moderate Risk
CUST-00511,22,87.99,1846.05,Month-to-month,DSL,1,0,0.4303,1,Moderate Risk
CUST-02604,9,57.61,599.18,One year,Fiber optic,2,0,0.43,1,Moderate Risk
CUST-04844,1,69.51,44.16,One year,No,3,0,0.4294,1,Moderate Risk
CUST-00609,16,92.86,1475.98,One year,DSL,2,0,0.4293,1,Moderate Risk
CUST-04890,28,52.88,1402.26,Month-to-month,Fiber optic,1,0,0.4292,1,Moderate Risk
CUST-02523,8,40.84,333.91,Month-to-month,Fiber optic,4,1,0.4289,1,Moderate Risk
CUST-02580,25,63.5,1565.76,Month-to-month,Fiber optic,0,0,0.4289,1,Moderate Risk
CUST-04296,8,45.26,421.48,Month-to-month,Fiber optic,4,0,0.4289,1,Moderate Risk
CUST-02356,3,42.32,192.57,Month-to-month,Fiber optic,2,1,0.4285,1,Moderate Risk
CUST-03928,25,79.5,1979.13,One year,Fiber optic,0,1,0.4284,1,Moderate Risk
CUST-02469,15,73.79,1007.94,One year,Fiber optic,0,0,0.4282,1,Moderate Risk
CUST-04213,18,83.53,1473.06,One year,DSL,2,0,0.4281,1,Moderate Risk
CUST-03497,47,34.72,1638.52,Month-to-month,Fiber optic,4,0,0.4277,1,Moderate Risk
CUST-03570,47,113.1,5346.6,Month-to-month,No,2,0,0.4276,1,Moderate Risk
CUST-03824,9,64.39,553.95,Month-to-month,DSL,1,0,0.4275,1,Moderate Risk
CUST-02399,24,46.48,1147.02,Month-to-month,Fiber optic,1,1,0.4274,1,Moderate Risk
CUST-01301,1,80.02,112.46,One year,DSL,1,1,0.4269,1,Moderate Risk
CUST-03184,6,26.32,180.41,Month-to-month,Fiber optic,3,1,0.4269,1,Moderate Risk
CUST-02418,1,35.02,0.0,Month-to-month,Fiber optic,5,1,0.4266,1,Moderate Risk
CUST-02386,20,77.38,1592.93,Month-to-month,DSL,1,0,0.4264,1,Moderate Risk
CUST-00846,12,51.99,528.42,Month-to-month,Fiber optic,1,1,0.4261,1,Moderate Risk
CUST-02035,22,98.07,2192.38,One year,Fiber optic,0,1,0.4255,1,Moderate Risk
CUST-02633,1,68.18,9.48,Month-to-month,DSL,1,0,0.4253,1,Moderate Risk
CUST-03643,15,78.25,1244.74,One year,DSL,3,0,0.4251,1,Moderate Risk
CUST-02636,26,44.84,1169.64,Month-to-month,No,3,0,0.4249,1,Moderate Risk
CUST-04781,1,70.55,23.57,One year,DSL,3,0,0.4248,1,Moderate Risk
CUST-01502,15,54.18,704.03,Month-to-month,Fiber optic,1,1,0.4245,1,Moderate Risk
CUST-03506,23,55.32,1274.22,One year,No,4,0,0.4242,1,Moderate Risk
CUST-01452,23,67.99,1653.54,Month-to-month,Fiber optic,2,1,0.4241,1,Moderate Risk
CUST-03661,17,74.71,1279.53,Month-to-month,No,1,0,0.424,1,Moderate Risk
CUST-02368,19,65.58,1320.9,Month-to-month,DSL,0,0,0.4239,1,Moderate Risk
CUST-00094,19,84.13,1603.63,One year,Fiber optic,2,0,0.4235,1,Moderate Risk
CUST-03293,11,52.44,527.52,Month-to-month,Fiber optic,1,0,0.4233,1,Moderate Risk
CUST-00697,8,24.65,154.58,Month-to-month,Fiber optic,2,0,0.4232,1,Moderate Risk
CUST-03469,43,86.04,3697.89,Month-to-month,DSL,3,1,0.4231,1,Moderate Risk
CUST-03655,1,33.54,16.23,Month-to-month,Fiber optic,0,1,0.4231,1,Moderate Risk
CUST-01951,2,37.02,123.0,Month-to-month,Fiber optic,3,0,0.4231,1,Moderate Risk
CUST-01281,23,60.5,1452.33,Month-to-month,No,0,1,0.423,1,Moderate Risk
CUST-02573,9,67.91,664.11,One year,DSL,2,1,0.4229,1,Moderate Risk
CUST-02509,45,59.54,2774.64,Month-to-month,Fiber optic,3,1,0.4227,1,Moderate Risk
CUST-01510,34,67.22,2347.05,Month-to-month,Fiber optic,0,1,0.4227,1,Moderate Risk
CUST-02450,10,64.92,655.0,Month-to-month,Fiber optic,1,1,0.4223,1,Moderate Risk
CUST-00433,23,84.89,2022.2,One year,DSL,2,1,0.4222,1,Moderate Risk
CUST-02660,25,66.17,1598.62,Month-to-month,Fiber optic,0,1,0.4221,1,Moderate Risk
CUST-00701,18,60.49,1048.93,Month-to-month,Fiber optic,1,0,0.422,1,Moderate Risk
CUST-03081,32,53.86,1743.78,Month-to-month,No,3,1,0.4217,1,Moderate Risk
CUST-01124,39,60.9,2377.54,Month-to-month,Fiber optic,0,0,0.4214,1,Moderate Risk
